city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
4,0.7895517647207255,1,0,2,2,6,3,1,6,1,-0.006788818480927575,0
4,0.7409831410360879,2,0,0,0,4,3,4,6,0,-0.02341237312902982,0
4,0.7409831410360879,1,0,2,0,6,2,6,6,3,0.34230582912921953,0
2,0.4738557107705808,1,1,0,0,6,1,8,2,0,-0.22289502890625673,2
4,0.5548034169116436,2,0,2,2,6,3,8,2,4,-0.7382252229974262,0
4,0.7895517647207255,1,1,2,0,6,1,2,5,0,0.34230582912921953,0
4,0.5548034169116436,1,1,0,2,6,1,8,2,3,3.7002638680458726,2
4,0.6600354348950251,1,0,2,2,6,5,1,6,4,-0.20627147425815448,0
3,0.8947837827041062,1,0,2,0,6,4,4,2,0,-0.08990659172143879,0
4,0.6600354348950251,1,0,2,2,6,4,8,2,4,1.871672856754626,0
3,0.8947837827041062,1,0,2,3,6,5,4,6,1,1.672190200977399,0
3,0.7733622234925129,1,0,2,3,2,5,8,2,0,-0.0566594824252343,0
4,-1.6550689607393676,1,0,0,0,6,2,3,2,0,-0.5054954579239949,0
4,0.7409831410360879,1,0,2,0,6,4,1,6,4,0.6747769220912644,0
1,0.06102240945116084,1,1,2,0,6,2,7,6,5,-0.12315370101764328,0
3,0.8947837827041062,1,0,2,2,6,4,6,3,1,1.672190200977399,0
1,0.538613875683431,2,0,2,2,6,5,1,6,0,-0.6717310044050173,0
4,0.7409831410360879,1,0,2,0,1,5,3,6,5,0.7246475860355711,0
3,0.449571398928262,1,0,2,0,6,0,7,0,0,-0.47224834862779036,0
2,-2.254081986183231,2,1,0,0,6,1,8,2,5,-0.17302436496195,2
1,0.49814002261289964,1,1,2,0,6,2,4,6,2,-0.23951858355435898,0
4,0.7409831410360879,1,0,2,0,6,4,4,1,0,0.309058719833015,0
4,0.7895517647207255,1,0,2,0,6,5,5,3,0,0.10957606405578812,0
2,0.4738557107705808,1,0,2,1,3,5,1,6,0,-0.30601280214676796,0
3,0.21482305111918004,1,1,0,0,6,3,8,2,3,-0.30601280214676796,0
4,-1.6550689607393676,1,0,2,0,6,2,8,2,0,2.204143949716671,2
4,0.7409831410360879,1,1,2,0,5,0,2,5,0,-0.02341237312902982,0
2,0.5467086462975363,1,0,2,2,6,3,3,6,4,-0.7049781137012218,2
3,0.449571398928262,1,1,0,2,6,3,1,5,2,0.5085413756102419,0
4,-1.6550689607393676,1,1,2,1,3,0,8,6,5,3.999487851711713,0
3,-0.6027487809055527,1,0,2,0,6,2,7,3,0,-0.9543314334227554,0
2,-0.5379906159927026,1,0,2,0,6,5,1,6,0,-0.2893892474986657,0
4,-1.6550689607393676,1,0,2,0,6,2,0,6,0,0.5417884849064465,2
4,0.7895517647207255,2,1,2,3,6,2,5,3,5,-0.3226363567948702,0
4,0.7409831410360879,1,1,0,0,6,0,8,2,0,-0.20627147425815448,2
4,0.7409831410360879,1,0,2,0,0,5,7,6,0,0.6082827034988554,0
4,0.7409831410360879,2,1,0,0,6,1,8,2,0,0.1760702826481971,0
4,0.7409831410360879,1,1,2,4,3,0,8,2,5,-0.3725070207391769,0
4,0.7409831410360879,1,1,2,0,6,5,4,6,4,-0.5553661218683016,0
3,0.21482305111918004,2,0,2,0,6,1,8,2,0,-0.18964791961005226,0
2,-0.4975167629221712,2,0,0,2,6,2,0,6,0,-0.9709549880708577,0
3,0.449571398928262,0,0,2,2,6,1,8,2,1,4.2654647260813485,2
4,0.7409831410360879,0,0,0,0,6,1,6,6,0,-0.9709549880708577,0
4,0.6600354348950251,1,0,2,0,6,4,0,6,0,-0.20627147425815448,0
3,0.21482305111918004,1,0,2,0,6,2,0,1,0,1.5890724277368877,0
4,0.5548034169116436,1,1,2,2,6,2,0,6,0,-0.9044607694784487,0
1,-0.011830526075794734,2,0,2,0,6,2,1,5,1,-0.9875785427189598,0
4,-1.6550689607393676,1,1,0,0,6,0,4,2,0,0.10957606405578812,2
1,-0.27895795634130177,0,0,2,2,2,2,4,6,0,1.9381670753470348,0
3,0.8947837827041062,1,0,2,0,6,5,6,6,4,0.02645829081527691,0
1,-2.4402617103076754,0,1,2,0,6,0,8,2,0,-0.25614213820246123,0
3,0.449571398928262,0,1,1,0,6,1,1,6,0,-0.8213429962379375,0
4,0.6600354348950251,1,0,2,0,6,5,3,6,4,-0.45562479397968814,0
4,0.7409831410360879,2,0,2,0,0,1,0,0,0,0.5417884849064465,0
0,-1.0560559352955041,1,1,1,0,6,1,8,2,1,-0.9709549880708577,2
4,0.7409831410360879,1,1,0,0,6,0,8,2,0,0.37555293842542403,0
3,0.449571398928262,1,0,2,2,6,1,1,6,1,0.7745182499798778,0
1,-0.5056115335362784,2,0,0,0,6,3,6,2,5,-0.588613231164506,2
1,-0.7322651107312531,2,0,2,0,6,2,4,1,0,-0.9377078787746531,0
3,0.21482305111918004,2,1,0,1,3,1,3,6,0,-0.48887190327589264,0
4,0.6600354348950251,1,0,2,0,6,4,1,6,3,-0.6883545590531195,0
4,0.7409831410360879,1,0,2,2,2,0,3,3,0,-0.6218603404607106,0
2,0.4010027752436244,1,0,1,0,6,2,4,5,0,1.672190200977399,0
4,-1.6550689607393676,1,0,0,2,6,2,4,6,1,-0.07328303707333654,2
2,-0.5379906159927026,1,0,2,0,6,5,4,5,2,-0.6883545590531195,0
4,0.6600354348950251,1,1,0,0,6,2,8,2,0,-0.9543314334227554,2
1,0.6033720405962812,1,0,2,0,6,2,8,2,0,1.123612897590025,0
3,0.21482305111918004,1,0,2,0,6,3,8,2,4,1.2898484440710474,0
2,0.4010027752436244,1,0,2,0,6,5,0,6,4,-0.6052367858126083,0
4,0.7409831410360879,2,0,2,0,6,2,3,6,0,-0.20627147425815448,0
4,0.7409831410360879,1,0,2,0,6,2,3,5,4,-0.9044607694784487,2
4,-1.6550689607393676,1,0,2,0,6,1,4,2,0,-0.9709549880708577,0
2,-0.5379906159927026,1,0,2,0,6,2,4,6,4,0.35892938377732175,0
4,0.7409831410360879,1,0,2,0,6,2,0,1,0,-0.7880958869417329,0
1,-0.011830526075794734,1,0,2,0,0,2,2,6,0,0.1760702826481971,2
4,-1.6550689607393676,1,0,2,0,6,2,3,6,0,0.8077653592760823,0
4,0.6600354348950251,1,0,2,0,6,2,4,2,4,-0.588613231164506,0
2,0.7652674528784067,1,0,2,0,6,5,5,6,4,0.24256450124060608,0
1,-0.42466382739521563,1,0,0,0,6,3,2,6,5,-0.22289502890625673,0
4,-1.6550689607393676,0,0,2,0,6,0,4,6,0,-0.8712136601822442,0
2,-0.4975167629221712,2,0,2,0,6,1,1,5,5,-0.38913057538727913,0
2,-0.4975167629221712,2,0,1,2,6,2,4,6,0,-0.15640081031384775,2
4,-1.6550689607393676,1,1,2,4,3,0,8,2,5,-0.8878372148303464,2
1,0.06102240945116084,1,0,2,2,2,0,1,6,0,-0.48887190327589264,0
4,0.7895517647207255,1,0,2,2,6,5,2,6,4,0.02645829081527691,0
4,-1.6550689607393676,2,0,2,0,6,2,4,6,0,-0.8712136601822442,2
4,0.7409831410360879,1,0,2,0,6,2,8,6,0,0.5750355942026509,0
4,0.6600354348950251,1,0,2,3,6,3,3,6,0,-0.12315370101764328,0
4,-1.6550689607393676,1,0,2,0,6,2,1,6,0,-0.7880958869417329,2
4,-1.6550689607393676,2,0,2,2,6,0,3,6,1,0.4088000477216285,2
0,-1.525552630913667,2,1,2,2,6,2,3,2,0,-0.10653014636954103,0
3,-0.19801025020023905,2,0,2,2,6,0,3,6,1,-0.5054954579239949,0
2,-0.21419979142845158,1,0,0,0,6,0,3,6,1,-0.9044607694784487,0
4,-1.6550689607393676,1,0,2,0,6,1,8,2,1,-0.8379665508860397,2
4,0.7409831410360879,1,0,2,0,5,2,4,6,4,2.3371323869014886,0
0,-1.468889236614923,2,0,2,2,6,2,4,6,0,1.0737422336457183,0
2,0.8947837827041062,1,0,2,2,6,5,3,6,4,0.37555293842542403,0
4,-1.6550689607393676,2,1,2,2,1,0,3,6,0,-0.7880958869417329,0
4,-1.6550689607393676,2,0,2,0,6,2,0,6,0,-0.4057541300353814,0
4,0.7895517647207255,1,0,1,2,6,3,3,6,1,-0.8213429962379375,0
3,0.7733622234925129,1,0,2,0,6,5,2,6,4,0.4919178209621397,0
4,-1.6550689607393676,1,1,2,0,6,2,8,5,0,-0.20627147425815448,0
4,0.7409831410360879,1,0,2,0,6,5,8,2,4,2.56986215197492,2
3,0.21482305111918004,2,0,2,2,6,5,4,6,1,-0.7382252229974262,0
0,-0.27086318572719553,1,0,2,2,6,5,1,5,4,0.4752942663140375,0
4,0.7409831410360879,1,0,2,0,4,4,0,6,2,-0.7548487776455285,0
1,-2.1893238212703814,1,1,2,0,6,2,8,2,5,-0.30601280214676796,2
4,0.7409831410360879,1,0,2,0,6,5,8,2,1,-0.08990659172143879,0
4,-1.6550689607393676,1,0,2,0,6,2,3,6,3,0.20931739194440158,2
4,0.7409831410360879,2,1,2,0,6,1,3,5,0,-1.0042020973670622,0
1,-0.27895795634130177,1,0,2,5,3,2,4,2,0,-0.7548487776455285,0
3,0.8947837827041062,1,0,2,0,6,5,3,6,2,-1.054072761311369,0
1,-0.27895795634130177,0,0,0,0,6,2,1,6,4,2.3371323869014886,0
3,0.21482305111918004,1,1,2,1,3,3,8,2,0,0.4088000477216285,0
1,-1.1855722651212035,1,0,2,0,6,3,1,6,2,-0.6717310044050173,0
4,-1.6550689607393676,1,0,0,0,6,1,0,6,0,-0.9543314334227554,2
4,0.7895517647207255,1,0,2,0,6,2,5,6,1,-0.721601668349324,0
4,0.7409831410360879,1,0,2,0,2,4,1,6,4,0.4088000477216285,0
4,0.6600354348950251,2,0,2,0,6,2,7,0,0,-0.15640081031384775,0
4,0.7409831410360879,1,0,0,1,3,2,8,2,1,0.2591880558887083,2
4,0.7895517647207255,1,0,2,0,6,2,7,6,0,0.9075066871646957,0
4,-1.6550689607393676,1,0,2,0,6,1,4,6,5,-0.7880958869417329,2
2,-0.21419979142845158,1,0,0,0,6,2,6,6,1,4.132476288896531,0
3,0.8947837827041062,2,1,2,0,6,5,8,2,1,-0.8379665508860397,0
4,0.6600354348950251,1,1,0,0,6,0,8,2,5,-0.921084324126551,0
3,-0.6027487809055527,2,0,1,0,6,1,4,6,4,-0.43900123933158586,0
4,-1.6550689607393676,1,0,2,2,6,2,8,2,0,-0.6717310044050173,2
1,-2.1893238212703814,1,1,2,0,6,0,7,0,0,1.339719108015354,2
4,-1.6550689607393676,1,0,2,0,6,1,8,2,0,-0.655107449756915,0
0,-0.2627684151130901,1,0,2,0,6,3,1,6,4,-0.6717310044050173,0
4,0.7409831410360879,1,0,2,0,6,5,4,6,4,-0.25614213820246123,2
4,0.7409831410360879,1,0,2,0,6,2,3,6,4,-0.588613231164506,0
0,-1.0560559352955041,1,0,2,0,6,4,3,6,3,-0.43900123933158586,0
4,-1.6550689607393676,2,0,2,0,6,1,4,2,0,0.2758116105368105,2
4,-1.6550689607393676,2,0,2,0,6,2,3,6,1,-0.5553661218683016,0
4,0.6600354348950251,1,0,2,0,6,5,4,6,0,-0.3725070207391769,2
2,-2.254081986183231,1,0,2,5,3,3,1,6,4,-0.8379665508860397,2
0,-0.7160755695030406,1,1,2,0,6,1,8,2,0,-0.7382252229974262,2
3,0.21482305111918004,1,0,2,0,2,2,3,6,1,2.6696034798635333,0
4,0.7409831410360879,1,0,2,0,6,3,8,2,0,-0.08990659172143879,0
0,-2.01933363837415,1,0,2,0,6,0,8,2,0,-0.9377078787746531,0
4,-1.6550689607393676,1,0,2,0,6,2,4,6,0,-0.25614213820246123,0
3,-0.6027487809055527,1,1,1,1,3,1,2,6,0,3.567275430861055,2
4,0.6600354348950251,1,0,2,0,6,1,4,2,1,0.42542360236973076,0
4,-1.6550689607393676,1,0,2,2,6,1,1,6,0,-0.8379665508860397,2
4,0.7409831410360879,1,0,0,0,6,1,1,6,1,-0.8545901055341419,0
4,0.6600354348950251,1,0,2,0,6,2,5,6,0,0.1428231733519926,0
4,-1.6550689607393676,1,0,2,0,6,4,8,2,1,-0.3725070207391769,2
4,0.7895517647207255,1,0,2,2,6,3,5,6,0,-0.22289502890625673,0
4,-1.6550689607393676,1,0,2,0,6,2,1,6,0,-0.18964791961005226,2
3,-0.6027487809055527,1,1,1,0,6,2,7,0,0,-0.25614213820246123,0
1,-1.0560559352955041,1,0,2,0,6,2,8,6,5,0.5750355942026509,0
1,0.538613875683431,1,0,2,2,6,4,7,0,0,-0.38913057538727913,0
4,0.6600354348950251,1,0,2,3,6,5,1,6,3,-0.9044607694784487,0
4,0.6600354348950251,1,0,2,2,6,2,4,6,1,0.1428231733519926,0
2,-0.21419979142845158,1,0,0,1,3,2,4,6,0,-0.8047194415898352,0
1,0.49814002261289964,1,0,0,0,6,2,4,6,4,0.4088000477216285,0
3,0.21482305111918004,1,1,2,2,6,5,1,6,1,2.8025919170483515,0
4,-1.6550689607393676,1,1,2,0,6,1,5,6,2,-0.9044607694784487,2
3,0.7733622234925129,1,0,2,2,2,2,7,6,0,1.6223195370330923,0
4,0.6600354348950251,1,0,2,0,6,2,4,6,3,-0.9377078787746531,0
3,0.21482305111918004,1,1,2,0,5,1,8,2,5,-0.48887190327589264,0
1,-0.011830526075794734,1,0,0,0,6,1,0,5,0,-0.9875785427189598,0
3,0.8947837827041062,1,0,2,0,6,3,2,6,4,0.10957606405578812,0
4,0.7895517647207255,1,0,1,0,6,4,1,3,2,0.309058719833015,0
1,-1.0560559352955041,1,0,2,0,6,3,4,5,4,-0.6883545590531195,0
2,0.684319746737344,1,0,2,1,3,5,0,6,0,0.19269383729629933,0
4,0.7409831410360879,2,0,2,0,5,4,3,6,4,-0.15640081031384775,0
3,-0.19801025020023905,2,0,2,0,6,3,4,6,0,-0.721601668349324,0
4,0.7409831410360879,1,0,2,0,2,4,4,1,1,-0.9543314334227554,0
0,0.29577075726024277,1,0,2,2,6,5,8,2,4,-0.9543314334227554,0
4,0.7409831410360879,1,1,2,0,6,5,8,2,0,-0.17302436496195,0
4,-1.6550689607393676,1,0,0,0,6,2,1,6,0,0.1428231733519926,2
4,-1.6550689607393676,2,1,0,2,6,1,8,2,0,-0.1397772556657455,2
4,-1.6550689607393676,1,0,0,0,6,0,7,2,0,-0.48887190327589264,0
4,0.7409831410360879,1,0,2,0,6,5,1,6,4,1.4228368812558654,0
4,-1.6550689607393676,1,0,2,0,6,3,4,6,0,-1.0208256520151644,0
2,-0.6917912576607218,1,0,2,2,5,0,1,2,1,0.6082827034988554,0
4,0.7895517647207255,1,0,2,0,6,2,3,6,2,-0.6052367858126083,0
4,0.6600354348950251,1,0,2,2,6,5,3,6,1,0.20931739194440158,0
4,0.5548034169116436,2,0,2,2,6,3,2,6,4,0.309058719833015,0
4,-1.6550689607393676,1,0,0,0,6,0,7,6,1,1.2566013347748428,2
3,0.7733622234925129,1,0,0,1,3,2,1,5,0,-0.4057541300353814,2
1,-0.7322651107312531,1,0,0,0,6,1,8,6,0,-0.8712136601822442,0
1,0.30386552787434906,1,0,2,2,6,3,4,6,0,-0.588613231164506,0
4,-1.6550689607393676,1,0,2,0,6,2,1,6,1,0.6415298127950599,2
0,-1.0317716234531853,1,1,0,0,6,0,8,2,0,0.7080240313874688,0
3,0.449571398928262,1,0,2,0,6,3,7,0,0,0.5417884849064465,0
4,0.6600354348950251,0,0,2,2,2,1,8,5,0,-0.1397772556657455,0
4,0.7409831410360879,1,0,2,0,6,5,8,2,4,-0.3558834660910747,2
4,0.7409831410360879,1,0,2,2,6,5,0,6,4,-0.9377078787746531,0
2,-0.21419979142845158,2,0,0,0,6,2,1,3,0,-1.0208256520151644,0
4,0.7409831410360879,1,0,2,0,6,5,7,0,2,-0.20627147425815448,0
4,0.7895517647207255,2,0,2,2,6,5,5,6,4,0.7080240313874688,0
1,-1.0560559352955041,0,1,2,2,6,2,8,2,0,0.5417884849064465,2
2,0.5224243344552184,2,0,2,0,6,1,7,0,0,0.7745182499798778,0
2,0.5224243344552184,1,0,2,2,6,3,3,6,0,0.6914004767393667,0
1,-0.5056115335362784,1,0,2,0,6,5,8,2,0,-0.6218603404607106,2
4,0.7895517647207255,1,0,2,2,6,5,1,6,0,-0.6883545590531195,0
0,-2.529304187062844,2,0,0,0,6,1,8,2,0,-0.8379665508860397,2
4,0.7409831410360879,1,0,2,0,6,3,2,6,4,0.24256450124060608,0
3,-0.6027487809055527,1,0,2,0,6,5,1,6,1,0.5085413756102419,0
4,-1.6550689607393676,1,1,2,0,6,1,0,6,0,-0.9044607694784487,2
4,0.7409831410360879,1,0,2,0,6,3,0,6,4,-0.3226363567948702,0
4,-1.6550689607393676,1,0,0,0,5,1,1,6,0,-0.7548487776455285,0
2,0.684319746737344,1,0,2,0,6,2,1,2,3,-0.3226363567948702,0
4,0.7409831410360879,1,0,2,4,3,2,7,6,0,-0.8545901055341419,0
4,0.6600354348950251,1,1,0,0,6,0,8,2,0,-0.3558834660910747,0
4,0.7409831410360879,2,0,2,0,6,3,4,6,4,-0.6384838951088128,0
4,0.7409831410360879,1,0,2,0,6,3,3,6,4,-0.5221190125720971,0
4,0.7409831410360879,1,0,2,0,6,3,4,6,2,-0.8047194415898352,0
4,0.7409831410360879,0,1,2,0,2,1,1,6,2,-0.42237768468348363,0
4,-1.6550689607393676,2,1,0,2,6,1,8,2,0,-0.7548487776455285,2
2,0.8947837827041062,1,1,0,0,6,2,8,2,1,-0.5719896765164039,2
2,-0.5379906159927026,1,0,2,2,6,2,2,5,0,-0.3392599114429724,0
3,0.21482305111918004,1,1,2,1,3,3,8,6,0,-0.5553661218683016,0
1,0.7814569941066193,1,0,2,0,6,2,4,1,1,0.32568227448111725,0
1,-1.3150885949469049,1,0,2,0,6,2,4,6,0,0.7412711406836734,0
2,-0.21419979142845158,1,0,2,2,1,3,8,2,1,-0.5054954579239949,0
2,-0.5379906159927026,1,0,0,0,6,3,1,6,2,-0.9875785427189598,0
4,0.7409831410360879,1,0,2,2,2,3,2,6,3,-0.9044607694784487,0
3,-0.19801025020023905,1,0,2,2,6,5,8,2,0,-0.07328303707333654,2
4,0.5548034169116436,1,0,2,2,6,2,0,0,0,0.42542360236973076,0
2,-0.4975167629221712,1,0,2,0,2,5,7,6,1,-0.6218603404607106,0
4,0.7409831410360879,2,0,2,2,6,5,1,6,1,-0.7880958869417329,0
1,-0.27895795634130177,1,0,1,0,6,2,1,2,0,-0.25614213820246123,0
1,-1.1855722651212035,1,1,2,0,6,2,2,2,0,2.3038852776052843,0
4,0.7895517647207255,1,1,2,1,3,1,4,6,1,3.1683101193066006,0
4,0.7409831410360879,1,0,0,0,6,2,6,6,1,-0.655107449756915,0
4,0.7409831410360879,1,0,2,2,2,1,3,6,3,1.7054373102736033,2
2,-0.5379906159927026,1,1,2,0,5,0,2,6,5,-0.655107449756915,0
4,0.7895517647207255,1,0,2,2,6,4,1,6,4,-0.47224834862779036,0
2,-0.4975167629221712,1,1,0,1,3,1,8,2,1,-0.8047194415898352,2
2,0.4738557107705808,1,0,2,0,6,5,8,2,3,-0.38913057538727913,2
4,0.7895517647207255,1,1,0,0,6,2,8,2,5,0.02645829081527691,0
4,0.6600354348950251,2,0,2,0,6,3,8,2,4,-0.42237768468348363,0
1,0.538613875683431,1,0,2,0,6,3,2,6,4,-0.8545901055341419,0
4,-1.6550689607393676,1,1,2,0,6,1,5,6,0,2.5366150426787155,0
4,0.6600354348950251,1,0,2,0,6,3,4,1,0,-0.9543314334227554,0
4,0.7409831410360879,1,0,0,2,6,2,0,1,0,-0.45562479397968814,0
4,-1.6550689607393676,2,1,2,0,6,0,7,2,0,-0.6052367858126083,0
1,0.7005092879655564,1,0,2,0,6,2,2,6,1,-0.655107449756915,0
4,-1.6550689607393676,2,0,2,2,6,3,3,6,1,-0.721601668349324,0
4,0.6600354348950251,1,0,2,0,6,2,1,6,0,-0.25614213820246123,0
4,0.7409831410360879,0,0,2,2,6,5,4,6,4,0.9075066871646957,2
2,-0.5379906159927026,1,0,2,0,6,2,1,1,0,0.5750355942026509,0
4,-1.6550689607393676,1,0,0,0,6,1,4,6,3,2.204143949716671,2
4,0.7409831410360879,2,0,2,0,5,1,7,6,1,-0.7880958869417329,2
4,0.7409831410360879,1,0,2,2,6,5,8,2,3,0.24256450124060608,2
2,-0.21419979142845158,0,1,1,0,6,1,4,6,0,1.3064719987191495,2
3,-0.6027487809055527,1,0,2,2,6,5,8,2,4,-0.4057541300353814,0
4,0.7409831410360879,2,0,0,2,6,2,0,6,0,-0.18964791961005226,0
2,-1.0560559352955041,1,0,0,2,6,5,3,5,0,-0.6218603404607106,0
4,0.6600354348950251,1,0,2,0,2,5,3,5,0,-0.7548487776455285,0
2,0.4010027752436244,1,1,2,0,4,3,4,3,2,-0.3392599114429724,0
4,0.7409831410360879,1,0,0,2,6,2,3,6,2,-0.17302436496195,0
4,0.6600354348950251,1,0,2,0,6,1,4,6,2,-0.6218603404607106,0
2,0.8947837827041062,1,0,2,2,6,2,1,6,0,0.5085413756102419,0
4,-1.6550689607393676,2,1,0,0,6,0,8,2,5,-0.7880958869417329,2
1,-1.1855722651212035,1,1,0,0,6,2,8,2,0,-0.38913057538727913,0
4,-1.6550689607393676,2,0,2,0,6,2,3,6,1,-0.30601280214676796,2
2,0.8947837827041062,1,0,2,2,6,2,8,2,0,0.009834736167174668,0
4,0.7409831410360879,1,0,2,0,6,1,3,6,1,-0.9543314334227554,0
3,-0.19801025020023905,1,1,2,1,3,1,8,6,5,0.4752942663140375,0
4,0.7409831410360879,1,0,2,0,6,5,8,2,4,-0.42237768468348363,2
3,0.449571398928262,2,0,2,0,6,3,0,2,0,-0.8379665508860397,0
4,0.7895517647207255,2,0,2,0,6,2,5,6,5,-0.20627147425815448,0
4,0.7409831410360879,1,0,2,2,6,5,3,6,4,-0.38913057538727913,0
4,0.7409831410360879,1,0,2,2,6,2,6,5,3,-0.9543314334227554,0
4,0.7409831410360879,1,0,2,0,5,2,1,3,0,1.0404951243495137,0
4,0.7409831410360879,0,0,2,0,6,1,4,6,1,-0.6717310044050173,2
2,-2.254081986183231,1,0,0,2,6,1,1,3,1,-0.47224834862779036,2
0,-1.0560559352955041,1,1,2,5,3,5,8,2,0,0.32568227448111725,0
4,0.7895517647207255,2,0,0,2,6,2,4,6,0,0.37555293842542403,0
4,-1.6550689607393676,1,1,2,0,6,2,3,6,5,-0.7382252229974262,2
4,0.7409831410360879,0,0,2,0,2,1,1,6,0,0.4088000477216285,0
2,0.5467086462975363,1,1,2,1,3,1,1,6,4,-0.921084324126551,0
4,0.7409831410360879,1,0,2,4,3,3,8,2,0,0.07632895475958364,2
4,0.7409831410360879,1,1,2,2,6,2,2,5,0,0.6747769220912644,2
0,-0.48132722169395864,1,0,2,0,6,2,1,3,4,-0.5054954579239949,2
3,-0.19801025020023905,1,1,0,0,6,1,8,2,5,0.12619961870389038,2
3,0.7733622234925129,1,1,0,0,6,3,8,2,2,-0.4057541300353814,2
4,0.6600354348950251,1,0,2,0,6,2,2,6,3,-0.721601668349324,0
4,0.7895517647207255,1,0,2,2,6,3,2,6,0,0.2758116105368105,0
4,0.7409831410360879,1,0,2,0,6,2,3,6,1,-0.3558834660910747,0
4,0.7409831410360879,1,0,2,0,6,2,3,6,0,0.6914004767393667,0
4,0.7409831410360879,1,0,2,0,5,5,8,2,0,-0.7714723322936308,2
4,-1.6550689607393676,1,0,0,0,6,1,0,6,4,0.8410124685722868,2
4,0.7409831410360879,1,1,0,1,3,1,3,6,0,-0.17302436496195,0
3,0.8947837827041062,2,0,2,0,6,3,2,6,0,-0.38913057538727913,0
4,-1.6550689607393676,1,0,2,2,6,1,7,0,0,0.20931739194440158,2
4,0.7895517647207255,1,0,2,0,6,5,8,2,4,0.8077653592760823,0
4,0.7895517647207255,1,0,2,2,6,5,1,6,4,-0.15640081031384775,0
4,-1.6550689607393676,1,1,0,1,3,1,8,6,5,-0.9875785427189598,0
4,0.5548034169116436,1,0,2,0,6,2,6,6,4,-0.8379665508860397,0
4,0.7409831410360879,1,1,2,0,6,2,1,3,0,-0.18964791961005226,0
2,0.5709929581398561,2,0,2,0,6,2,1,1,1,0.8077653592760823,0
1,-1.3150885949469049,1,0,2,0,1,5,8,2,0,-0.6052367858126083,0
0,-2.7154839111872886,2,1,0,0,6,0,8,2,0,-0.5387425672201993,2
4,0.6600354348950251,1,1,2,0,6,2,4,6,3,-0.7049781137012218,0
4,-1.6550689607393676,1,0,2,0,6,3,4,1,0,2.3371323869014886,2
4,0.7895517647207255,2,1,2,2,2,2,4,6,0,0.1760702826481971,0
2,0.5709929581398561,1,1,2,0,6,5,0,6,4,-0.6883545590531195,0
3,0.449571398928262,1,0,2,0,6,3,0,6,1,0.5916591488507532,0
2,0.4010027752436244,1,1,0,2,2,2,1,5,1,-0.15640081031384775,0
4,0.7409831410360879,1,0,2,2,6,2,3,6,0,-0.7382252229974262,0
4,0.7409831410360879,1,0,2,0,6,2,3,6,0,0.19269383729629933,0
4,0.7895517647207255,1,0,2,1,3,1,4,6,0,-0.8545901055341419,0
4,0.7409831410360879,1,0,2,0,2,3,4,6,0,4.331958944673758,0
4,0.7409831410360879,1,0,2,0,6,5,4,6,0,-0.7548487776455285,2
0,0.09340149190758593,1,0,0,0,6,2,0,4,0,-0.5221190125720971,0
3,0.21482305111918004,1,0,2,5,3,5,6,5,4,-0.8047194415898352,0
4,-1.6550689607393676,1,0,2,0,1,5,8,2,1,-0.5719896765164039,2
4,0.6600354348950251,1,0,0,0,6,1,8,2,3,-0.22289502890625673,0
3,-0.19801025020023905,2,0,1,0,6,1,1,3,0,4.331958944673758,0
4,0.7895517647207255,1,0,2,0,6,1,3,6,0,-0.7714723322936308,0
1,-2.2136081331126993,2,0,2,0,6,3,1,6,0,0.9740009057571047,2
0,-0.48132722169395864,1,1,2,0,6,3,8,2,1,-0.7880958869417329,2
4,0.5548034169116436,1,1,2,2,6,5,5,6,4,-1.0208256520151644,0
4,0.7895517647207255,2,0,2,3,6,4,2,6,3,0.9407537964609003,0
2,0.4738557107705808,1,1,2,1,3,1,8,2,5,-0.47224834862779036,0
3,-0.19801025020023905,1,1,0,0,6,0,8,2,1,0.8410124685722868,2
4,0.7409831410360879,2,0,2,0,6,3,0,1,3,-0.38913057538727913,0
0,-0.27895795634130177,2,1,0,2,6,3,2,6,0,-0.5387425672201993,0
1,-1.0560559352955041,1,1,0,1,3,2,8,2,5,-0.6218603404607106,0
4,0.6600354348950251,1,1,0,1,3,3,8,2,5,-0.38913057538727913,0
3,0.21482305111918004,0,1,0,0,6,1,8,2,1,-0.8047194415898352,2
4,0.6600354348950251,2,0,2,0,6,0,0,6,0,1.6223195370330923,0
4,0.7409831410360879,1,0,2,0,6,1,4,6,0,-0.12315370101764328,0
4,0.6600354348950251,1,0,1,0,6,2,4,6,3,2.3371323869014886,0
4,0.7409831410360879,1,1,2,0,2,2,3,6,0,-0.1397772556657455,0
2,-2.254081986183231,1,0,2,0,6,2,5,6,0,-0.42237768468348363,2
4,-1.6550689607393676,1,1,2,1,3,1,8,2,0,-0.6218603404607106,2
4,0.7409831410360879,1,0,2,0,6,3,0,6,0,-0.5221190125720971,0
4,0.7409831410360879,1,0,2,0,1,0,3,6,0,-0.6218603404607106,0
1,0.30386552787434906,1,0,2,3,6,5,8,2,5,1.472707545200172,0
2,0.4010027752436244,1,1,0,0,6,1,8,2,0,-0.655107449756915,2
1,0.6033720405962812,1,0,1,0,6,5,3,6,4,-0.9875785427189598,0
0,-1.1127193295942481,1,1,2,0,6,2,3,6,0,-0.5553661218683016,0
4,0.6600354348950251,1,0,2,1,3,0,8,2,5,0.5085413756102419,0
4,0.7409831410360879,1,0,2,0,6,3,8,2,0,0.07632895475958364,2
